period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2017,SUT,USA-UT,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SUT_8,Utah Natural Gas Number of Gas and Gas Condensate Wells (Count),8261,COUNT
2017,SNY,NEW YORK,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SNY_8,New York Natural Gas Number of Gas and Gas Condensate Wells (Count),7334,COUNT
2017,SAL,USA-AL,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SAL_8,Alabama Natural Gas Number of Gas and Gas Condensate Wells (Count),5910,COUNT
2017,SKY,USA-KY,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SKY_8,Kentucky Natural Gas Number of Gas and Gas Condensate Wells (Count),,COUNT
2017,SWV,USA-WV,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SWV_8,West Virginia Natural Gas Number of Gas and Gas Condensate Wells (Count),52497,COUNT
2017,SNV,USA-NV,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SNV_8,Nevada Natural Gas Number of Gas and Gas Condensate Wells (Count),1,COUNT
2017,SND,USA-ND,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SND_8,North Dakota Natural Gas Number of Gas and Gas Condensate Wells (Count),506,COUNT
2017,SID,USA-ID,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NGM_EPG0_XDG_SID_COUNT,Idaho Number of Gas and Gas Condensate Wells of Natural Gas (Number of Elements),8,COUNT
2017,SIL,USA-IL,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SIL_8,Illinois Natural Gas Number of Gas and Gas Condensate Wells (Count),,COUNT
2017,SOK,USA-OK,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SOK_8,Oklahoma Natural Gas Number of Gas and Gas Condensate Wells (Count),46987,COUNT
2017,SIN,USA-IN,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SIN_8,Indiana Natural Gas Number of Gas and Gas Condensate Wells (Count),,COUNT
2017,SMT,USA-MT,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SMT_8,Montana Natural Gas Number of Gas and Gas Condensate Wells (Count),5440,COUNT
2017,SMD,USA-MD,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SMD_8,Maryland Natural Gas Number of Gas and Gas Condensate Wells (Count),1,COUNT
2017,SKS,USA-KS,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SKS_8,Kansas Natural Gas Number of Gas and Gas Condensate Wells (Count),22740,COUNT
2017,SVA,USA-VA,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SVA_8,Virginia Natural Gas Number of Gas and Gas Condensate Wells (Count),7980,COUNT
2017,SWY,USA-WY,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SWY_8,Wyoming Natural Gas Number of Gas and Gas Condensate Wells (Count),23453,COUNT
2017,SLA,USA-LA,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SLA_8,Louisiana Natural Gas Number of Gas and Gas Condensate Wells (Count),17452,COUNT
