period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2024-07,NUS-NEK,GNQ,EPG0,Natural Gas,PML,LNG Imports (Price),NGM_EPG0_NUS-NEK_PML_DMCF,Price of U.S. Liquefied Natural Gas Imports From Equatorial Guinea (Dollars per Thousand Cubic Feet),,$/MCF
2024-07,NUS-NPE,PER,EPG0,Natural Gas,PML,LNG Imports (Price),NGM_EPG0_NUS-NPE_PML_DMCF,Price of U.S. Liquefied Natural Gas Imports From Peru (Dollars per Thousand Cubic Feet),,$/MCF
2024-07,NUS-NCA,CAN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,NGM_EPG0_NUS-NCA_IML_MMCF,U.S. Liquefied Natural Gas Imports From Canada (MMcf),49,MMCF
2024-07,NUS-NNO,NOR,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,NGM_EPG0_NUS-NNO_IML_MMCF,U.S. Liquefied Natural Gas Imports From Norway (MMcf),0,MMCF
2024-07,NUS-NTD,TTO,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103TD2,U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (MMcf),0,MMCF
2024-07,NUS-NEG,EGY,EPG0,Natural Gas,PML,LNG Imports (Price),N9103EG3,Price of U.S. Liquefied Natural Gas Imports From Egypt (Dollars per Thousand Cubic Feet),,$/MCF
2024-07,NUS-Z00,U.S.,EPG0,Natural Gas,INC,Compressed Natural Gas Imports,NGM_EPG0_INC_NUS-Z00_MMCF,Compressed U.S. Natural Gas Imports (Million Cubic Feet),21,MMCF
2024-07,NUS-NMY,MYS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MY3,Price of U.S. Liquefied Natural Gas Imports From Malaysia (Dollars per Thousand Cubic Feet),,$/MCF
2024-07,NUS-NNO,NOR,EPG0,Natural Gas,PML,LNG Imports (Price),NGM_EPG0_NUS-NNO_PML_DMCF,Price of U.S. Liquefied Natural Gas Imports From Norway (Dollars per Thousand Cubic Feet),,$/MCF
2024-07,NUS-NTC,ARE,EPG0,Natural Gas,PML,LNG Imports (Price),N9103UA3,Price of U.S. Liquefied Natural Gas Imports From The United Arab Emirates (Dollars per Thousand Cubic Feet),,$/MCF
